class,left_elbow,left_shoulder,left_hip,left_knee,right_elbow,right_shoulder,right_hip,right_knee
left_knee_block_correct,112.30427850366637,44.545197091735844,159.89192831556593,148.12722313781236,136.31101246624647,17.34730297538077,149.38122053482206,161.8668742008895
left_knee_block_correct,141.8778565313017,19.32890125057367,140.85859140397267,161.87125349256615,150.5596393341582,60.03982982842912,163.32537888085386,165.76221508532217
left_knee_block_correct,141.8778565313017,19.32890125057367,140.85859140397267,161.87125349256615,150.5596393341582,60.03982982842912,163.32537888085386,165.76221508532217
left_knee_block_correct,141.8778565313017,19.32890125057367,140.85859140397267,161.87125349256615,150.5596393341582,60.03982982842912,163.32537888085386,165.76221508532217
left_knee_block_correct,116.4426196271988,21.31912290887633,138.92656144257018,174.11343533437739,130.66228346641614,41.857360006869115,172.21071812040137,168.8929386908398
left_knee_block_correct,116.4426196271988,21.31912290887633,138.92656144257018,174.11343533437739,130.66228346641614,41.857360006869115,172.21071812040137,168.8929386908398
left_knee_block_correct,116.4426196271988,21.31912290887633,138.92656144257018,174.11343533437739,130.66228346641614,41.857360006869115,172.21071812040137,168.8929386908398
left_knee_block_correct,115.31522289767898,59.81218688460449,129.97857839413373,154.31704479324145,147.3842190949932,59.766004930435294,151.99750081057022,144.0783576825379
left_knee_block_correct,115.31522289767898,59.81218688460449,129.97857839413373,154.31704479324145,147.3842190949932,59.766004930435294,151.99750081057022,144.0783576825379
left_knee_block_correct,115.31522289767898,59.81218688460449,129.97857839413373,154.31704479324145,147.3842190949932,59.766004930435294,151.99750081057022,144.0783576825379
left_knee_block_correct,107.30628304927001,29.34826736713069,140.92524508822035,158.1186882928722,137.82648491902307,34.97171940426583,153.5208891209365,147.52138131520715
left_knee_block_correct,107.30628304927001,29.34826736713069,140.92524508822035,158.1186882928722,137.82648491902307,34.97171940426583,153.5208891209365,147.52138131520715
left_knee_block_correct,107.30628304927001,29.34826736713069,140.92524508822035,158.1186882928722,137.82648491902307,34.97171940426583,153.5208891209365,147.52138131520715
left_temple_block_correct,102.21033946160335,48.913320974417275,167.12142086512847,151.25098978919016,102.78466648180964,33.730785086036626,163.00857399734224,169.9194401893138
left_temple_block_correct,102.21033946160335,48.913320974417275,167.12142086512847,151.25098978919016,102.78466648180964,33.730785086036626,163.00857399734224,169.9194401893138
left_temple_block_correct,102.21033946160335,48.913320974417275,167.12142086512847,151.25098978919016,102.78466648180964,33.730785086036626,163.00857399734224,169.9194401893138
left_temple_block_correct,113.08627414925819,50.115956317699165,158.69396594291368,155.61019456299923,146.46972048408568,74.73670923473415,163.36891264302182,162.18891417877222
left_temple_block_correct,113.08627414925819,50.115956317699165,158.69396594291368,155.61019456299923,146.46972048408568,74.73670923473415,163.36891264302182,162.18891417877222
left_temple_block_correct,113.08627414925819,50.115956317699165,158.69396594291368,155.61019456299923,146.46972048408568,74.73670923473415,163.36891264302182,162.18891417877222
